level	name	family	n_copies	n_bins	n_eff	copies_per_bin	top_chrom_frac	gc_mean	speckle_mean	speckle_se	speckle_resid	speckle_resid_se	lamina_mean	lamina_se	lamina_resid	lamina_resid_se	nucleolus_MKI67IP_mean	nucleolus_MKI67IP_se	nucleolus_MKI67IP_resid	nucleolus_MKI67IP_resid_se	nucleolus_POL1RE_mean	nucleolus_POL1RE_se	nucleolus_POL1RE_resid	nucleolus_POL1RE_resid_se	lam_minus_nuc	lam_minus_nuc_se	lam_minus_nuc_resid	lam_minus_nuc_resid_se
subfamily	L1MB4	L1	8635	4900	3052	1.7622	0.087551	0.41263	0.021165	0.011192	0.033032	0.0075754	-0.61547	0.017332	-0.18615	0.013769	-0.11815	0.0083964	0.06458	0.0082865	-0.0087399	0.0054482	0.032243	0.0049629	-0.49733	0.023657	-0.25073	0.020744
subfamily	L1MB5	L1	9395	5011	3135.9	1.8749	0.084215	0.42651	0.15006	0.011607	0.13434	0.0082849	-0.7015	0.016756	-0.25293	0.013416	-0.067141	0.0081797	0.11257	0.0079729	0.038932	0.0057067	0.072641	0.0050412	-0.63436	0.023132	-0.3655	0.020245
subfamily	L1MB7	L1	22413	11128	6937.6	2.0141	0.082854	0.41504	0.043799	0.00729	0.037679	0.0052299	-0.5766	0.011028	-0.13173	0.0085594	-0.15496	0.0051678	0.026908	0.0050318	-0.022684	0.0036958	0.013643	0.0032432	-0.42165	0.014887	-0.15864	0.01267
subfamily	L1MB8	L1	16057	8548	5198.2	1.8785	0.083411	0.40964	-0.02199	0.0083198	0.013149	0.0060177	-0.48411	0.013264	-0.10117	0.010288	-0.17337	0.0064197	0.016436	0.0062738	-0.051214	0.0044804	0.0010533	0.003954	-0.31074	0.018393	-0.11761	0.015695
subfamily	L1MC	L1	7845	5840	4141.3	1.3433	0.086986	0.39904	-0.13824	0.011006	0.01806	0.0073112	-0.29481	0.01637	-0.09621	0.012242	-0.19194	0.0079147	0.022676	0.007614	-0.097516	0.0058911	0.0029608	0.0049522	-0.10287	0.022859	-0.11889	0.018979
subfamily	L1MC1	L1	12651	6918	4128.9	1.8287	0.082538	0.39554	-0.2053	0.0081867	-0.034896	0.0058587	-0.16738	0.014504	0.016424	0.010736	-0.25857	0.0068386	-0.035028	0.0066654	-0.14247	0.0046951	-0.035001	0.0041048	0.091186	0.019696	0.051452	0.016387
subfamily	L1MC2	L1	6066	3254	2009.4	1.8642	0.085741	0.40078	-0.12046	0.013396	0.024111	0.0093161	-0.31933	0.022439	-0.099782	0.016189	-0.20011	0.010017	0.015302	0.0097367	-0.10048	0.0070858	-0.0037377	0.0061498	-0.11921	0.030283	-0.11508	0.024474
subfamily	L1MC3	L1	12680	6239	3959.6	2.0324	0.092483	0.39611	-0.20112	0.0088719	0.0099335	0.0060504	-0.17289	0.016381	-0.073474	0.013847	-0.21124	0.0087754	0.018206	0.0087555	-0.12471	0.0057501	0.0015769	0.0052878	0.038352	0.023843	-0.09168	0.021856
subfamily	L1MC4	L1	24326	11993	8115.1	2.0283	0.087301	0.40829	-0.044416	0.0063552	0.0065381	0.0045103	-0.43251	0.01041	-0.066001	0.0079378	-0.19335	0.004836	0.00099394	0.0047084	-0.064247	0.0034089	-0.0061666	0.0029765	-0.23915	0.014131	-0.066995	0.011843
subfamily	L1MC4a	L1	10088	5782	3732.7	1.7447	0.085956	0.40607	-0.071657	0.0092076	0.010728	0.0067901	-0.40419	0.015595	-0.084341	0.012099	-0.18842	0.0074158	0.014273	0.0072222	-0.069999	0.0051512	0.0010869	0.0045255	-0.21577	0.021388	-0.098615	0.018192
subfamily	L1MC5	L1	14989	8963	6130	1.6723	0.090818	0.41172	-0.012584	0.0070774	-0.00093859	0.0051772	-0.47669	0.011554	-0.04935	0.0090862	-0.1864	0.0053361	0.0021963	0.0052497	-0.046313	0.0037823	-0.0029716	0.0033187	-0.29028	0.015685	-0.051546	0.013422
subfamily	L1MC5a	L1	16571	10066	6902	1.6462	0.096165	0.41179	-0.0099443	0.0069947	0.0070343	0.0051559	-0.48195	0.011094	-0.058015	0.0089921	-0.18217	0.0052215	0.005982	0.0051403	-0.046813	0.0036849	-0.0027049	0.003287	-0.29978	0.015176	-0.063997	0.013307
subfamily	L1MCa	L1	7274	2929	1944.4	2.4834	0.079549	0.39051	-0.23303	0.011761	-0.0046371	0.0083776	-0.23051	0.022605	-0.13781	0.018082	-0.18983	0.01192	0.039177	0.011718	-0.12305	0.0077517	0.0058452	0.0070506	-0.040683	0.032202	-0.17699	0.028359
subfamily	L1MCb	L1	2114	980	689.23	2.1571	0.095918	0.37971	-0.3991	0.01591	-0.039649	0.012566	0.17156	0.034044	0.044611	0.028046	-0.28246	0.01821	-0.029435	0.018359	-0.22781	0.011675	-0.044152	0.010879	0.45402	0.049556	0.074046	0.044843
subfamily	L1MCc	L1	3263	1408	1002.1	2.3175	0.086648	0.38417	-0.33718	0.01481	-0.055454	0.010634	0.053362	0.028465	0.056825	0.021397	-0.31948	0.013933	-0.078582	0.013907	-0.21448	0.0097563	-0.06297	0.0085659	0.37285	0.039349	0.13541	0.033423
subfamily	L1MD	L1	8610	5848	4132.2	1.4723	0.089945	0.40138	-0.094862	0.0097368	0.034402	0.0067185	-0.3641	0.01545	-0.1168	0.011815	-0.18868	0.0073961	0.021896	0.0071501	-0.08955	0.0051724	-5.5057e-05	0.0044259	-0.17542	0.021264	-0.1387	0.017912
subfamily	L1MD1	L1	6624	2705	1655.9	2.4488	0.096118	0.39885	-0.15006	0.013372	0.012044	0.0098669	-0.25678	0.023195	-0.060338	0.017765	-0.23234	0.010234	-0.0095157	0.010184	-0.1185	0.0072437	-0.014234	0.0064044	-0.024437	0.031004	-0.050822	0.026191
subfamily	L1MD2	L1	10522	5297	3245.2	1.9864	0.094393	0.4046	-0.087349	0.0098628	0.035784	0.0070744	-0.4064	0.017077	-0.15273	0.013389	-0.16563	0.0080514	0.047085	0.0078931	-0.068574	0.0055944	0.019864	0.0050267	-0.24077	0.023379	-0.19982	0.020124
subfamily	L1MD3	L1	5107	3335	2204.9	1.5313	0.086357	0.40834	-0.064596	0.012246	0.037908	0.0084067	-0.40453	0.021692	-0.13034	0.018192	-0.15368	0.010941	0.052445	0.011078	-0.053117	0.0070965	0.027584	0.0065054	-0.25085	0.03063	-0.18279	0.028182
subfamily	L1MDa	L1	6669	2578	1696.3	2.5869	0.10085	0.39724	-0.14611	0.014485	0.031248	0.010213	-0.35964	0.025277	-0.18281	0.019545	-0.1731	0.012052	0.048078	0.011858	-0.097137	0.0080823	0.011253	0.0072444	-0.18654	0.034835	-0.23089	0.029815
subfamily	L1MDb	L1	990	425	302.69	2.3294	0.14353	0.38655	-0.26611	0.024424	0.026645	0.018382	-0.23035	0.05941	-0.22393	0.044615	-0.19486	0.027013	0.046785	0.028172	-0.1574	0.017553	-0.0045821	0.016881	-0.035493	0.080417	-0.27071	0.069439
subfamily	L1ME1	L1	30338	13497	8410.3	2.2478	0.089205	0.39787	-0.1406	0.005996	-0.0042109	0.004353	-0.29539	0.010455	-0.055165	0.0078223	-0.23575	0.0046724	-0.020579	0.0045551	-0.11603	0.0033412	-0.023275	0.0028838	-0.059644	0.014066	-0.034586	0.011622
subfamily	L1ME2	L1	12541	5856	3582.9	2.1416	0.09375	0.39773	-0.14247	0.010176	0.01141	0.0070096	-0.26544	0.01649	-0.06146	0.012069	-0.23191	0.0074453	-0.014827	0.0073185	-0.1186	0.0054486	-0.018139	0.0047296	-0.033525	0.022392	-0.046634	0.018426
subfamily	L1ME2z	L1	6890	3957	2408.8	1.7412	0.082133	0.40703	-0.038299	0.012348	0.017266	0.0081129	-0.44602	0.019313	-0.094395	0.014126	-0.18278	0.0088462	0.014875	0.0086228	-0.060795	0.0064772	0.00089033	0.0055482	-0.26324	0.026137	-0.10927	0.02138
subfamily	L1ME3	L1	9049	4714	2970.8	1.9196	0.088672	0.40877	-0.056248	0.010675	0.038168	0.0074123	-0.40338	0.017829	-0.11152	0.013733	-0.17491	0.0085944	0.031433	0.0083281	-0.059766	0.0059327	0.017699	0.0051023	-0.22846	0.024744	-0.14295	0.020955
subfamily	L1ME3A	L1	15439	8235	5171.3	1.8748	0.083667	0.40079	-0.14795	0.007712	-0.00029036	0.0054152	-0.24661	0.01333	-0.037528	0.0099009	-0.22203	0.0062319	-0.0046837	0.0060741	-0.11142	0.0044893	-0.012497	0.0038756	-0.024588	0.018202	-0.032844	0.015104
subfamily	L1ME3B	L1	7971	3798	2314	2.0987	0.090047	0.40086	-0.10259	0.011314	-0.00054153	0.0080764	-0.36859	0.019559	-0.070228	0.014837	-0.21393	0.009206	-0.0076145	0.008861	-0.094425	0.0063589	-0.01682	0.0054715	-0.15467	0.026683	-0.062614	0.022235
subfamily	L1ME3C	L1	3398	2038	1316.9	1.6673	0.07998	0.40284	-0.10916	0.013876	-0.0038717	0.010025	-0.31767	0.025549	-0.027457	0.019225	-0.20852	0.011777	-0.0011596	0.011341	-0.083205	0.0082763	-0.0035018	0.0070966	-0.10915	0.034811	-0.026298	0.028721
subfamily	L1ME3Cz	L1	11980	7412	4905	1.6163	0.092418	0.40278	-0.12163	0.007133	-0.016821	0.0053422	-0.32345	0.012686	-0.033874	0.010182	-0.22677	0.0059849	-0.016006	0.0058883	-0.096539	0.0041333	-0.016061	0.0037267	-0.096679	0.017292	-0.017868	0.015122
subfamily	L1ME3D	L1	4026	2022	1240.3	1.9911	0.086548	0.39808	-0.15237	0.014174	-0.0076718	0.010782	-0.28651	0.027373	-0.061392	0.02223	-0.23648	0.013135	-0.018481	0.012965	-0.11532	0.008624	-0.01878	0.0079648	-0.05003	0.037739	-0.042911	0.033355
subfamily	L1ME3E	L1	4360	2246	1323.2	1.9412	0.090828	0.398	-0.15838	0.014379	-0.037619	0.010687	-0.26563	0.025576	0.0061394	0.019897	-0.26396	0.011196	-0.050354	0.010912	-0.12807	0.0079168	-0.042207	0.0070627	-0.0016629	0.034222	0.056494	0.028968
subfamily	L1ME3F	L1	4568	2287	1449.9	1.9974	0.09707	0.39959	-0.11915	0.015196	0.00607	0.010476	-0.29558	0.025964	-0.04486	0.019305	-0.23305	0.011531	-0.020961	0.011073	-0.11161	0.0084483	-0.022915	0.0070938	-0.062531	0.035054	-0.0239	0.028474
subfamily	L1ME3G	L1	16068	10920	7899.3	1.4714	0.088004	0.41072	-0.048699	0.0058565	0.0098482	0.0044312	-0.42916	0.010101	-0.064508	0.0083513	-0.18872	0.0050227	0.0091127	0.0048941	-0.056105	0.0033717	0.0041401	0.0030962	-0.24044	0.01398	-0.073621	0.012487
subfamily	L1ME4a	L1	33531	20742	14830	1.6166	0.093337	0.41241	-0.067414	0.004107	-0.012149	0.0031378	-0.38914	0.0070273	-0.020019	0.0056596	-0.20491	0.0033403	-0.0057549	0.0032817	-0.059591	0.0023425	-0.00010703	0.0021357	-0.18422	0.009565	-0.014264	0.0083791
subfamily	L1ME4b	L1	21451	14077	10254	1.5238	0.082475	0.41744	0.022301	0.0053712	0.0067251	0.0039669	-0.53409	0.0087295	-0.065083	0.006951	-0.16453	0.0042007	0.017019	0.0040882	-0.019751	0.0029106	0.011895	0.0025767	-0.36956	0.01195	-0.082102	0.010303
subfamily	L1ME4c	L1	8457	6836	5611.7	1.2371	0.087771	0.41163	-0.07196	0.0064446	-0.017941	0.0049281	-0.39286	0.011487	-0.019499	0.0091113	-0.20969	0.0054968	-0.010438	0.0054147	-0.064681	0.003831	-0.0055934	0.0034419	-0.18317	0.015634	-0.0090607	0.013554
subfamily	L1ME5	L1	3087	2195	1661.1	1.4064	0.086105	0.4073	-0.10305	0.013899	0.013397	0.010175	-0.2964	0.023245	-0.036292	0.018156	-0.21667	0.010877	-0.0044473	0.010727	-0.091459	0.0075744	-0.0052457	0.0068112	-0.079727	0.031759	-0.031844	0.027231
subfamily	L1MEa	L1	388	200	131.14	1.94	0.11	0.38861	-0.22629	0.044377	-0.017723	0.034717	-0.17102	0.083981	-0.056271	0.058846	-0.26512	0.039294	-0.03358	0.039361	-0.15779	0.028599	-0.034237	0.025935	0.094101	0.11499	-0.02269	0.09336
subfamily	L1MEb	L1	1669	878	617.23	1.9009	0.093394	0.39387	-0.21378	0.021372	-0.029811	0.016052	-0.20183	0.038786	-0.032793	0.029743	-0.22385	0.021034	-0.00071976	0.020033	-0.12485	0.013726	-0.013897	0.012142	0.022024	0.05559	-0.032073	0.046923
subfamily	L1MEc	L1	17939	6985	4708.4	2.5682	0.089477	0.39383	-0.17589	0.0084454	-0.0018283	0.0060364	-0.27277	0.014236	-0.087701	0.011011	-0.22402	0.0071668	-0.004307	0.0069336	-0.1221	0.0048499	-0.015556	0.0043378	-0.048752	0.019885	-0.083394	0.017036
subfamily	L1MEd	L1	20943	8405	5634.4	2.4917	0.085544	0.39624	-0.17687	0.007534	-0.014122	0.0054525	-0.21284	0.012746	-0.012231	0.009753	-0.24997	0.0060088	-0.030116	0.0058319	-0.13187	0.0042476	-0.029338	0.0037257	0.037128	0.017516	0.017885	0.01475
subfamily	L1MEf	L1	11575	4171	2864.5	2.7751	0.092064	0.39235	-0.17981	0.010372	0.0038713	0.0073323	-0.2623	0.018403	-0.094595	0.013679	-0.22641	0.0086293	-0.0030125	0.0084064	-0.12736	0.006014	-0.016323	0.0052782	-0.035898	0.025183	-0.091582	0.020859
subfamily	L1MEg	L1	14187	5431	3653.2	2.6122	0.090039	0.39116	-0.21302	0.0089078	-0.0051897	0.0064973	-0.19271	0.016273	-0.065868	0.012513	-0.24063	0.0080219	-0.012252	0.0078197	-0.148	0.0055585	-0.026667	0.0049177	0.047925	0.022737	-0.053616	0.019326
subfamily	L1MEg1	L1	863	426	274.72	2.0258	0.10329	0.38194	-0.32628	0.029084	-0.087624	0.02334	0.021046	0.058175	0.078677	0.043968	-0.3251	0.024016	-0.085869	0.024758	-0.22815	0.016836	-0.089671	0.016807	0.34614	0.07526	0.16455	0.064803
subfamily	L1MEg2	L1	711	368	249.89	1.9321	0.084239	0.38299	-0.32829	0.030682	-0.013416	0.020867	-0.008059	0.063074	-0.052941	0.046217	-0.24661	0.029565	0.001998	0.029399	-0.18675	0.021158	-0.021571	0.018445	0.23855	0.086585	-0.054939	0.072021
subfamily	L1MEh	L1	2719	1520	1096.4	1.7888	0.088816	0.39657	-0.18778	0.016516	0.0049963	0.011933	-0.20213	0.029534	-0.04521	0.022299	-0.23563	0.01412	-0.0088212	0.01357	-0.12832	0.0095959	-0.01382	0.0084155	0.033503	0.040684	-0.036389	0.033884
subfamily	L1MEi	L1	5076	2754	1864.9	1.8431	0.11038	0.39316	-0.22924	0.010504	-0.04812	0.0081636	-0.16486	0.020304	0.01226	0.015916	-0.28304	0.0093195	-0.055347	0.0092204	-0.15642	0.0064976	-0.046053	0.0059364	0.11818	0.027477	0.067607	0.0237
subfamily	L1MEj	L1	2255	1265	914.74	1.7826	0.0917	0.3919	-0.24725	0.015877	-0.0471	0.011084	-0.071091	0.02967	0.067556	0.022201	-0.28814	0.014706	-0.057315	0.014569	-0.17302	0.0097565	-0.053754	0.0088534	0.21705	0.040719	0.12487	0.034357
subfamily	L1P	L1	143	132	122.45	1.0833	0.11364	0.391	-0.31151	0.04951	-0.063848	0.03699	0.042071	0.078352	0.091497	0.057608	-0.2977	0.041179	-0.055146	0.040287	-0.18077	0.029059	-0.039799	0.025607	0.33977	0.11207	0.14664	0.093238
subfamily	L1P1	L1	2970	2631	2364.9	1.1288	0.096161	0.38286	-0.39117	0.0074503	-0.069476	0.0061783	0.080506	0.01798	0.030153	0.015839	-0.23909	0.011186	0.0071473	0.010899	-0.19068	0.0066645	-0.025727	0.0064169	0.3196	0.027405	0.023006	0.025658
subfamily	L1P2	L1	1495	1196	1015.5	1.25	0.10117	0.38591	-0.361	0.011469	-0.061318	0.0099205	0.013589	0.02934	-0.0039968	0.025685	-0.22344	0.01768	0.023954	0.01726	-0.18443	0.01048	-0.026247	0.0098988	0.23703	0.044607	-0.027951	0.041297
subfamily	L1P3	L1	3296	2614	2149.5	1.2609	0.10406	0.38298	-0.39083	0.008835	-0.075619	0.0076798	0.078599	0.021535	0.034313	0.019936	-0.26784	0.012104	-0.019163	0.01198	-0.20569	0.007329	-0.041676	0.0071812	0.34644	0.032072	0.053477	0.030873
subfamily	L1P3b	L1	84	63	49.69	1.3333	0.12698	0.38496	-0.34231	0.068105	-0.043858	0.043682	0.020316	0.18218	-0.0063876	0.12901	-0.28245	0.063205	-0.064525	0.066822	-0.21312	0.043333	-0.06321	0.039098	0.30276	0.23345	0.058138	0.18739
subfamily	L1P4	L1	3504	2578	1984.2	1.3592	0.091156	0.3813	-0.34748	0.011136	-0.051153	0.0084982	0.015778	0.023023	-0.005707	0.01916	-0.2504	0.012537	-0.006233	0.012359	-0.19294	0.0078412	-0.035212	0.0074385	0.26618	0.033441	0.00052598	0.03034
subfamily	L1P4a	L1	531	278	198.98	1.9101	0.1259	0.37858	-0.44126	0.03622	-0.097525	0.023556	0.12909	0.071665	0.033613	0.055014	-0.25182	0.03919	-0.010354	0.03859	-0.22613	0.02515	-0.05408	0.022613	0.38091	0.10408	0.043967	0.08971
subfamily	L1P4b	L1	132	89	70.258	1.4831	0.20225	0.39022	-0.38215	0.062062	-0.062576	0.03133	0.065472	0.13187	0.002803	0.10862	-0.18211	0.087578	0.05377	0.085928	-0.17832	0.050662	-0.016048	0.047396	0.24758	0.20963	-0.050967	0.1897
subfamily	L1P4d	L1	153	86	63.097	1.7791	0.13953	0.38708	-0.4101	0.038657	-0.068407	0.035835	0.016648	0.12199	-0.062636	0.11902	-0.15062	0.091361	0.092594	0.084154	-0.18267	0.050468	-0.012541	0.049674	0.16726	0.20455	-0.15523	0.19979
subfamily	L1P4e	L1	204	129	96.333	1.5814	0.17829	0.37756	-0.43252	0.032691	-0.072266	0.026704	0.17155	0.10203	0.049808	0.089098	-0.25556	0.063442	0.0011145	0.057155	-0.23179	0.037881	-0.049273	0.035485	0.4271	0.1566	0.048694	0.14094
subfamily	L1P5	L1	607	508	430.93	1.1949	0.084646	0.39158	-0.25476	0.023987	-0.019183	0.018564	-0.14623	0.048308	-0.068077	0.040937	-0.19986	0.027588	0.037627	0.027164	-0.13074	0.017811	0.0034217	0.016616	0.05363	0.071391	-0.1057	0.06543
subfamily	L1PA10	L1	6854	5070	3917.4	1.3519	0.087574	0.38968	-0.32028	0.0067601	-0.051718	0.0054981	0.0024109	0.015209	0.028267	0.012859	-0.2581	0.0079244	-0.013016	0.0078351	-0.17954	0.0048219	-0.031949	0.0045564	0.26051	0.021791	0.041284	0.019868
subfamily	L1PA11	L1	4008	2973	2324.1	1.3481	0.093172	0.38834	-0.33337	0.0081354	-0.081103	0.0064937	0.010567	0.018478	0.064619	0.015079	-0.28479	0.0098377	-0.042359	0.0096495	-0.19123	0.0061429	-0.050574	0.0056493	0.29535	0.026365	0.10698	0.023441
subfamily	L1PA12	L1	1653	1144	719.62	1.4449	0.12238	0.38951	-0.34374	0.017017	-0.053631	0.013012	-0.017275	0.043544	-0.01713	0.036834	-0.20749	0.025737	0.036526	0.025583	-0.16669	0.015501	-0.013113	0.014679	0.19021	0.066667	-0.053656	0.060887
subfamily	L1PA13	L1	8625	6095	4599.7	1.4151	0.10763	0.3819	-0.385	0.0060307	-0.077867	0.0047693	0.11064	0.013054	0.07417	0.01093	-0.30061	0.0070221	-0.049847	0.0069792	-0.22302	0.004407	-0.060312	0.0041837	0.41125	0.018649	0.12402	0.017039
subfamily	L1PA14	L1	2947	2093	1566.8	1.408	0.10416	0.38596	-0.34494	0.010975	-0.078938	0.008205	0.047736	0.022604	0.078468	0.018086	-0.30749	0.011887	-0.062826	0.011678	-0.20844	0.0077435	-0.061788	0.0070306	0.35523	0.032285	0.14129	0.028434
subfamily	L1PA15	L1	8060	5218	3806.6	1.5447	0.11441	0.38314	-0.37052	0.0061027	-0.077314	0.0047546	0.091178	0.013861	0.075283	0.011761	-0.29	0.0076174	-0.040724	0.007569	-0.21059	0.0048104	-0.052764	0.0045424	0.38118	0.020036	0.11601	0.018411
subfamily	L1PA15-16	L1	1309	629	440.82	2.0811	0.1097	0.38134	-0.43822	0.020574	-0.10252	0.013714	0.11001	0.047367	0.024256	0.037377	-0.22608	0.029394	0.024939	0.028102	-0.20845	0.018699	-0.035269	0.017023	0.33609	0.073153	-0.00068312	0.063575
subfamily	L1PA16	L1	13513	8703	6303.8	1.5527	0.086637	0.38372	-0.37044	0.0049028	-0.09074	0.0039222	0.074839	0.011146	0.088383	0.0094673	-0.28454	0.006641	-0.044339	0.0065475	-0.20035	0.0041736	-0.05134	0.0039673	0.35938	0.016652	0.13272	0.015329
subfamily	L1PA17	L1	4632	3208	2245.7	1.4439	0.081983	0.3915	-0.2813	0.01009	-0.066588	0.0071111	-0.11127	0.021275	0.00069105	0.017801	-0.22552	0.011613	0.0043916	0.011411	-0.14457	0.0072735	-0.020148	0.0067391	0.11425	0.031049	-0.0037005	0.028182
subfamily	L1PA2	L1	4645	3837	3378.1	1.2106	0.088872	0.38401	-0.38761	0.0057298	-0.070916	0.0048719	0.11999	0.013638	0.076996	0.011777	-0.25451	0.0085056	-0.0057941	0.0082574	-0.19392	0.0052191	-0.03007	0.005001	0.3745	0.020644	0.08279	0.019116
subfamily	L1PA3	L1	10198	8183	6999.5	1.2462	0.096297	0.38295	-0.38134	0.0042141	-0.073121	0.0035756	0.096901	0.0099082	0.062283	0.0086415	-0.25289	0.0060047	-0.0055883	0.0058513	-0.19599	0.0036309	-0.034625	0.0034992	0.34979	0.014829	0.067872	0.013867
subfamily	L1PA4	L1	11329	9235	7948.6	1.2267	0.092799	0.38453	-0.37248	0.0041152	-0.064179	0.0034428	0.050061	0.0096964	0.018509	0.0084431	-0.2368	0.0058797	0.0088937	0.0057417	-0.18607	0.0035335	-0.025607	0.0033845	0.28687	0.014596	0.0096152	0.013601
subfamily	L1PA5	L1	10929	8937	7589	1.2229	0.080676	0.38734	-0.34029	0.0045118	-0.075977	0.0035756	0.049951	0.0097542	0.087555	0.0080232	-0.28709	0.0052259	-0.045954	0.0051895	-0.19636	0.0033655	-0.052191	0.0031356	0.33705	0.013931	0.13351	0.012544
subfamily	L1PA6	L1	5742	4677	3930.7	1.2277	0.080393	0.39092	-0.30752	0.0063999	-0.072834	0.0050996	-0.049205	0.014396	0.048445	0.012225	-0.24985	0.008088	-0.015834	0.0077099	-0.16294	0.0050143	-0.033069	0.0046812	0.20064	0.021023	0.064279	0.019038
subfamily	L1PA7	L1	12674	9470	7710	1.3383	0.088596	0.38273	-0.40091	0.0038263	-0.1005	0.0033411	0.1406	0.0092058	0.11978	0.007916	-0.3121	0.0053427	-0.061802	0.0052785	-0.22375	0.0032421	-0.064295	0.0031163	0.4527	0.013485	0.18158	0.012538
subfamily	L1PA8	L1	7669	6146	4878	1.2478	0.087537	0.39144	-0.30878	0.0060301	-0.049459	0.0048225	-0.0087952	0.012583	0.038222	0.010405	-0.25876	0.0066731	-0.018281	0.0065636	-0.172	0.004241	-0.030069	0.003961	0.24997	0.017992	0.056504	0.016125
subfamily	L1PA8A	L1	2373	1676	1259.5	1.4159	0.096659	0.38451	-0.38452	0.012184	-0.081759	0.0097999	0.15153	0.024408	0.11567	0.020731	-0.32519	0.012807	-0.074012	0.012383	-0.2328	0.0081549	-0.070827	0.0074978	0.47672	0.035055	0.18969	0.031613
subfamily	L1PB	L1	1590	1219	998.46	1.3043	0.11567	0.38487	-0.3353	0.014048	-0.056824	0.010359	-0.015632	0.028843	-0.0025865	0.022924	-0.26902	0.01594	-0.026318	0.015269	-0.19127	0.010324	-0.041219	0.0094399	0.25338	0.041645	0.023732	0.036354
subfamily	L1PB1	L1	12748	7105	5119.8	1.7942	0.091344	0.3892	-0.30884	0.0057441	-0.059465	0.0045379	-0.019833	0.012163	0.044886	0.010243	-0.27614	0.0062807	-0.035651	0.0062855	-0.17792	0.0040198	-0.039875	0.0037551	0.25631	0.017146	0.080537	0.015667
subfamily	L1PB2	L1	2753	1844	1328	1.493	0.10087	0.39246	-0.27184	0.012304	-0.060979	0.0094216	-0.086827	0.025198	0.024912	0.021034	-0.25394	0.01311	-0.021305	0.012775	-0.1597	0.0083596	-0.035249	0.0075983	0.16711	0.035722	0.046217	0.032197
subfamily	L1PB3	L1	3443	2176	1560.8	1.5823	0.10202	0.38893	-0.29444	0.011676	-0.047801	0.0089615	-0.07613	0.023793	-0.0090926	0.020096	-0.25151	0.012295	-0.01245	0.012395	-0.15974	0.007636	-0.022511	0.0072453	0.17538	0.033665	0.0033572	0.031076
subfamily	L1PB4	L1	7259	4986	3591.6	1.4559	0.087645	0.38753	-0.31545	0.0075688	-0.056674	0.0060417	-0.022995	0.01566	0.021099	0.013317	-0.25184	0.0087645	-0.013705	0.00874	-0.17037	0.0055133	-0.028801	0.0051664	0.22884	0.022981	0.034804	0.021152
subfamily	L1PBa	L1	2082	1090	804.81	1.9101	0.1367	0.386	-0.37265	0.015033	-0.078377	0.011761	0.038447	0.033065	0.028639	0.028209	-0.26719	0.018077	-0.019822	0.017909	-0.19339	0.010952	-0.036933	0.01044	0.30564	0.047816	0.048461	0.044147
subfamily	L1PBa1	L1	475	315	244.45	1.5079	0.12381	0.39374	-0.33303	0.026187	-0.0972	0.020695	-0.029867	0.055841	0.059565	0.048531	-0.26454	0.030917	-0.022767	0.030363	-0.17031	0.018067	-0.037133	0.016554	0.23468	0.081283	0.082333	0.074989
subfamily	L1PBb	L1	290	150	106.73	1.9333	0.16	0.39204	-0.35007	0.039834	-0.01792	0.033776	0.13196	0.091827	0.044702	0.08198	-0.21514	0.052337	0.049165	0.052327	-0.17177	0.030846	0.0063363	0.029966	0.3471	0.13573	-0.0044629	0.12967
subfamily	L1PREC2	L1	7484	4989	3568.4	1.5001	0.10122	0.38694	-0.31995	0.0077075	-0.048334	0.0061197	-0.037164	0.017535	-0.0074732	0.014855	-0.24076	0.0094261	-0.00035052	0.0091238	-0.17294	0.0057399	-0.026855	0.0053722	0.2036	0.025577	-0.0071227	0.023163
subfamily	SVA_A	SVA	1039	971	917.18	1.07	0.090628	0.43068	0.18079	0.02119	0.069149	0.014378	-0.73071	0.030241	-0.15605	0.023342	-0.076582	0.015197	0.076156	0.014519	0.054262	0.010569	0.049799	0.009127	-0.65413	0.041852	-0.23221	0.035496
subfamily	SVA_B	SVA	774	737	633.27	1.0502	0.078697	0.42623	0.10204	0.026865	0.080916	0.020383	-0.62832	0.036988	-0.14288	0.02953	-0.093443	0.017478	0.082962	0.017036	0.01917	0.011928	0.046398	0.01059	-0.53488	0.050135	-0.22585	0.043529
subfamily	SVA_C	SVA	418	383	332.17	1.0914	0.096606	0.43043	0.085836	0.028467	0.06794	0.020968	-0.72615	0.052519	-0.23436	0.052851	0.0058878	0.042485	0.16589	0.036842	0.078052	0.024037	0.099096	0.023903	-0.73204	0.087768	-0.40025	0.086854
subfamily	SVA_D	SVA	1419	1292	1189.3	1.0983	0.094427	0.43649	0.1869	0.016543	0.089859	0.012234	-0.78051	0.025564	-0.19328	0.021624	-0.066348	0.01326	0.095881	0.0132	0.049986	0.0084783	0.04964	0.0079373	-0.71416	0.035609	-0.28916	0.032578
subfamily	SVA_E	SVA	645	587	545.25	1.0988	0.091993	0.4328	0.15964	0.024643	0.09267	0.017922	-0.72221	0.036815	-0.17601	0.030978	-0.069098	0.020861	0.097882	0.020356	0.045351	0.013429	0.05517	0.012501	-0.65311	0.052737	-0.27389	0.048156
subfamily	SVA_F	SVA	928	748	625.86	1.2406	0.10027	0.44116	0.18651	0.02268	0.095167	0.015924	-0.73099	0.035593	-0.16887	0.029451	-0.069421	0.017583	0.092461	0.017394	0.054549	0.011096	0.057689	0.010445	-0.66157	0.048662	-0.26133	0.043964
